URL,Ratings,Reviews,Product Rating,Brand,Price,XS,S,M,L,XL,XXL
https://www.flipkart.com/product/p/itme?pid=KTAHFGY7EKPYYH64,0,0,3.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=KTAHFGY7G3YQQEHF,0,0,3.3,FashFun,450,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=NSTGGFAQYBSBECEU,0,0,0,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=NSTGTBU89SRUVGDJ,0,0,3.3,FashFun,499,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGKFF3NZT2BK8C,0,0,3.3,FashFun,399,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGKG33HEHNUGDT,0,0,3.3,FashFun,399,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGHDY7XGD6NZAF,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGHDXG6NKEZJKA,0,0,3.3,FashFun,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGHKSGTGJJTS2D,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGHHQDVGFESQ8G,0,0,3.3,FashFun,399,#N/A,#N/A,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGHRAUY4Y6AHYV,0,0,3.3,FashFun,399,Yes,#N/A,Yes,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGHSBRZPZYHDHT,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGHSBRDQZWEM2N,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGM2BRQUEX6YQN,0,0,0,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGMMEGSQJWSJ59,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZ3NKSGQNWGRG,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZ3NKEZHDJDYQ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZ8VFKYGP43VW,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZFWHEGQDZS8G,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZFWHYC4F4W4T,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZFWZF9PZTG2C,0,0,3.3,FashFun,399,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZFWGDECUVGYN,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZFWGZKJXNAVY,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGZFWHBF2ZPGZQ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGPZC4GNHF3Q7C,0,0,3.3,FashFun,399,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGPZC43ZEJERZY,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGPZC4ZXJMRMPP,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGRZH6VRCRYGAN,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGRMCXGBPZYVSU,0,0,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGSJUBTVNWHR8X,0,0,0,FashFun,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGS3YFWSKTAW62,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGTBRPXVFJ57G8,0,0,3.3,FashFun,299,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGTGFYYJ9GPMCC,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGTWZYVGYENXAQ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGTXJKAHHZMWGT,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGTWZY9HHFYGT2,0,0,3.3,FashFun,399,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGTUHBRPHGB5CF,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGX6GPAJXRVGYD,0,0,3.3,FashFun,450,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGX6GPJCMHYHD5,0,0,3.3,FashFun,459,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGX6GQYRHPGYXM,0,0,3.3,FashFun,450,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTGX6GPZAZHRFE2,0,0,3.3,FashFun,429,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGXN3RY8HFGHXU,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGXN5FCPJ8CHWY,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGYHHZGZ8QHGXG,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHYZ7TYTGP2XVX,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHYVXUQYAZ3UX3,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHYVXUZGKCEA7C,0,0,3.3,FashFun,609,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHYVXUTJ26JFCS,0,0,3.3,FashFun,609,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHYVXUKYGHZXHE,0,0,3.3,FashFun,609,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHYVXUZEQEKZAJ,0,0,3.3,FashFun,609,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHYVXUJZHFWZHH,0,0,3.3,FashFun,609,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTHFYQDVZ7UZ38D,0,0,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTHFYQDGXJECEHH,0,0,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH23DTGFYASWWH,0,0,3.3,FashFun,429,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHFSFRASCSDRYV,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPHFYQQN8RMY2TC,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH2TT4GRSVRM9W,0,0,3.3,FashFun,609,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH2TT4GTZEZ6TZ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH2TT2NZNSXGZZ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH3CJXUNCXPHZH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH3CMVK3HM5QU6,0,0,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH3CMVYY5TKHXF,0,0,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH492VCZMWEE8S,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH496ZJV7BBNZM,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH48XGKP4HTD3K,0,0,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH4WA59Y7JU7UT,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH56DXUYAAGVJT,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH56Z7NCWRRNWX,0,0,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH56DXHCXGJDYY,0,0,3.3,FashFun,299,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH56DXANGCM9SP,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH54FG3ZRCHCS5,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH54FGPPR7MHU8,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH54FHDHDYGCHG,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH542Z5NYDJHGA,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH542ZCBABSSNE,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH5TE2SZW3DM5H,0,0,3.3,FashFun,429,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH5TE2CGM4CPGH,0,0,3.3,FashFun,609,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH5TH4QKQZAQZ6,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMGZEJ7FYEAKXSW,4 ,0 ,4,FashFun,449,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPFGKBMSCGGGUYG,0,0,3.3,Serein,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=ETHGQ2V7CRCV9GRT,0,0,3.3,FashFun,695,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH5E5ZXEGAGYJG,0,0,3.3,FashFun,489,Yes,Yes,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4SPHBWKNXTJH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH4YKNSJ4ST2CN,0,0,3.3,FashFun,399,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREFZZU2FGDDCURF,0,0,3.3,Serein,339,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREG37GYHHMS28NX,0,0,3.3,Serein,339,Yes,Yes,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREG4GY4XTNXEYHM,0,0,0,Serein,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREG9J5WYYQWDU7F,0,0,3.3,Serein,339,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGBTGFGG4BZCCQ,0,0,3.3,Serein,499,#N/A,#N/A,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGBTGYXBUFSWXH,0,0,3.3,Serein,339,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGDF7HKJZZD5TS,0,0,3.3,Serein,399,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGEYTUHD4HRTFA,0,0,3.3,Serein,339,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGFGHQNG4JFWCD,0,0,0,Serein,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREGG3UGCEATZHNA,0,0,0,Serein,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPFWJHZZCEZQM4Z,0,0,3.3,Serein,399,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMFZ73AUPKHSAZG,0,0,3.3,Serein,449,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=KTAGG4Y7Z74SXYHP,0,0,0,Serein,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPG5YCYGVFTUSK4,0,0,0,Serein,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPG7H8VNDHA4HFW,0,0,3.3,Serein,399,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPGDGEFTDXWGEH9,0,0,3.3,Serein,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH5E5ZHMC7VGEP,0,0,3.3,FashFun,399,Yes,#N/A,#N/A,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TROGG78BRU3QKTMP,0,0,3.3,Serein,475,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH36Y45XHYCTFZ,0,0,3.3,FashFun,609,Yes,Yes,Yes,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D8YKWAJ9KG,0,0,3.3,FashFun,699,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMH75DWFUHBDJYW,0,0,3.3,FashFun,699,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D8DUC6ZEXT,0,0,3.3,FashFun,699,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGH75GZPFYGWPJZ,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=TOPH75DHUYMQ57JR,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D87HDQ8SWE,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH75DHRWJN5HRH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH75DHQS3RNCCU,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGH75GZ4DDBCE77,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=DREH75D7UUEAH8GW,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGH75GZ47DCZ42A,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=RUGH75GHMYTWHEZB,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=DREH6U9GRGCG4DXZ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D7HEXWVVYH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGH75GZF6GDAKYH,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=TROH76CJRYC7QEPM,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGH75GZPSSTY2UQ,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=RUGH75GHVKHRSPU8,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=TOPH77MCDVDX5WMY,0,0,3.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH75BCFXYKVAC4,0,0,3.3,FashFun,599,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH75BCPWG66GMC,0,0,3.3,FashFun,489,Yes,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH75BBT3YHUFYG,0,0,3.3,FashFun,599,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH75BBYFJGGYRZ,0,0,3.3,FashFun,489,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D7SND7KGCD,0,0,3.3,FashFun,619,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGH75GZHKMGS8G5,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=SHTH78P6DTQXAWHZ,0,0,3.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH78QHUH9CYZHQ,0,0,3.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH78P6QGZEHGU2,0,0,3.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH78QG7TD2QEQE,0,0,3.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH78QGFKVZCZFT,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=SHTH78P6YNPBVRCA,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH75BCBUHAHYRR,0,0,3.3,FashFun,489,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH77MDZFSVSCWZ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH77MCGB8ETHYH,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH77MDH7EXBZXP,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH77MCTGMEYBY3,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH77MDXKQUSJQC,0,0,3.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHFB6WMZZT2FTA,0,0,3.3,Ann Springs,399,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH77MDCDVGNKCX,0,0,3.3,FashFun,425,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D8NQ2J9PB8,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D8ZBEDGCVY,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=RUGH75GZGH5RMMSW,0,0,3.3,FashFun,389,Yes,Yes,Yes,Yes,Yes,Yes
https://www.flipkart.com/product/p/itme?pid=DREH75D7Z7ZDBHPN,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=TOPH75DHZRQJMPJQ,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D8MJYUGGAB,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D7KSRCZUSH,0,0,3.3,FashFun,499,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREH75D7RPUHAG36,0,0,3.3,FashFun,399,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHFB7MGCRFY9GJ,0,0,3.3,Ann Springs,499,#N/A,#N/A,#N/A,#N/A,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=AZTH75BCEDCRYGMZ,0,0,3.3,FashFun,875,#N/A,#N/A,Yes,#N/A,#N/A,#N/A
https://www.flipkart.com/product/p/itme?pid=JUMH75DW8FSESGB9,0,0,3.3,FashFun,699,Yes,Yes,Yes,Yes,Yes,#N/A
https://www.flipkart.com/product/p/itme?pid=DREHFB7MA83V9FH9,0,0,3.3,Ann Springs,699,#N/A,#N/A,#N/A,Yes,#N/A,#N/A
